StartTime: 2016-09-08 17:42:05.959
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	q0	q1	q2	q3 
111.977	10.8490	-7.1906	-42.0612	45.9600	0.92947	0.06567	-0.09216	-0.35101 
111.992	10.8600	-7.2345	-42.0557	45.9500	0.92947	0.06561	-0.09253	-0.35092 
111.992	10.8435	-7.2675	-42.0447	45.9400	0.92950	0.06537	-0.09274	-0.35083 
112.008	10.7996	-7.2949	-42.0392	45.9500	0.92957	0.06494	-0.09280	-0.35077 
112.008	10.7501	-7.3169	-42.0282	45.9500	0.92960	0.06448	-0.09283	-0.35074 
112.024	10.6952	-7.3334	-42.0172	45.9700	0.92966	0.06400	-0.09280	-0.35068 
112.039	10.6403	-7.3444	-42.0007	45.9700	0.92975	0.06351	-0.09271	-0.35059 
112.039	10.5579	-7.3389	-41.9788	45.9400	0.92987	0.06287	-0.09241	-0.35046 
112.055	10.4370	-7.3279	-41.9513	45.9700	0.93002	0.06198	-0.09195	-0.35031 
112.086	10.3052	-7.3004	-41.9183	45.9500	0.93018	0.06100	-0.09128	-0.35022 
112.086	10.1569	-7.2565	-41.8854	45.9400	0.93039	0.05997	-0.09045	-0.35010 
112.102	9.9811	-7.1960	-41.8469	45.9400	0.93060	0.05878	-0.08942	-0.34998 
112.102	9.7888	-7.1301	-41.8085	45.9400	0.93085	0.05746	-0.08829	-0.34985 
112.117	9.5966	-7.0587	-41.7645	45.9400	0.93109	0.05615	-0.08710	-0.34970 
112.117	9.3988	-6.9818	-41.7206	45.9400	0.93134	0.05481	-0.08588	-0.34958 
112.133	9.1901	-6.9049	-41.6766	45.9500	0.93158	0.05338	-0.08456	-0.34943 
112.148	8.9868	-6.8335	-41.6327	45.9500	0.93182	0.05200	-0.08334	-0.34927 
112.148	8.8055	-6.7731	-41.5887	45.9500	0.93207	0.05072	-0.08228	-0.34912 
112.164	8.6517	-6.7236	-41.5503	45.9400	0.93225	0.04965	-0.08139	-0.34894 
112.180	8.5693	-6.6852	-41.5118	45.9400	0.93240	0.04913	-0.08081	-0.34872 
112.180	8.5638	-6.6577	-41.4899	45.9500	0.93250	0.04919	-0.08057	-0.34857 
112.195	8.6023	-6.6357	-41.4734	45.9400	0.93253	0.04959	-0.08051	-0.34842 
112.195	8.6737	-6.6138	-41.4679	45.9400	0.93253	0.05026	-0.08054	-0.34833 
112.211	8.8055	-6.5973	-41.4624	45.9600	0.93250	0.05136	-0.08081	-0.34824 
112.211	9.0198	-6.6193	-41.4624	45.9700	0.93237	0.05307	-0.08163	-0.34808 
112.226	9.3054	-6.6632	-41.4569	45.9600	0.93225	0.05524	-0.08282	-0.34778 
112.242	9.6350	-6.7126	-41.4514	45.9700	0.93210	0.05777	-0.08426	-0.34744 
112.258	9.9866	-6.8115	-41.4734	45.9600	0.93182	0.06030	-0.08615	-0.34726 
112.289	10.3271	-6.9159	-41.5009	45.9600	0.93155	0.06271	-0.08801	-0.34717 
112.289	10.6567	-7.0038	-41.5393	45.9700	0.93121	0.06509	-0.08975	-0.34711 
112.304	10.9808	-7.0862	-41.5833	45.9500	0.93088	0.06744	-0.09140	-0.34714 
112.304	11.3269	-7.1411	-41.6272	45.9400	0.93054	0.07004	-0.09296	-0.34717 
112.304	11.7224	-7.1741	-41.6711	45.9600	0.93015	0.07312	-0.09442	-0.34717 
112.304	12.2552	-7.1521	-41.7096	45.9400	0.92969	0.07745	-0.09592	-0.34708 
112.320	12.8485	-7.0807	-41.7480	45.9500	0.92917	0.08249	-0.09714	-0.34695 
112.320	13.5022	-6.9543	-41.7755	45.9600	0.92862	0.08817	-0.09811	-0.34677 
112.336	14.1559	-6.8060	-41.7975	45.9400	0.92804	0.09387	-0.09894	-0.34653 
112.351	14.7821	-6.6742	-41.8085	45.9300	0.92749	0.09937	-0.09976	-0.34625 
112.351	15.3864	-6.5533	-41.8195	45.9500	0.92694	0.10461	-0.10065	-0.34595 
112.367	15.9686	-6.4545	-41.8359	45.9600	0.92633	0.10962	-0.10162	-0.34570 
112.367	16.5399	-6.3721	-41.8634	45.9700	0.92569	0.11447	-0.10269	-0.34552 
112.382	17.1002	-6.3116	-41.9019	45.9400	0.92502	0.11917	-0.10394	-0.34543 
112.398	17.6385	-6.2732	-41.9513	45.9500	0.92429	0.12360	-0.10529	-0.34537 
112.398	18.1219	-6.2457	-41.9897	45.9600	0.92365	0.12753	-0.10660	-0.34531 
112.414	18.5504	-6.2347	-42.0282	45.9500	0.92303	0.13101	-0.10782	-0.34518 
112.429	18.9020	-6.2183	-42.0557	45.9400	0.92255	0.13382	-0.10883	-0.34512 
112.445	19.1931	-6.2128	-42.0831	45.9400	0.92212	0.13617	-0.10965	-0.34509 
112.445	19.3964	-6.2238	-42.1106	45.9400	0.92178	0.13776	-0.11041	-0.34509 
112.492	19.5557	-6.2402	-42.1381	45.9500	0.92151	0.13895	-0.11102	-0.34512 
112.492	19.6436	-6.2567	-42.1600	45.9400	0.92136	0.13959	-0.11142	-0.34518 
112.492	19.6765	-6.2732	-42.1710	45.9500	0.92130	0.13980	-0.11172	-0.34521 
112.507	19.6545	-6.2897	-42.1765	45.9500	0.92130	0.13953	-0.11179	-0.34528 
112.507	19.5941	-6.3062	-42.1765	45.9500	0.92136	0.13901	-0.11172	-0.34531 
112.507	19.4897	-6.3226	-42.1655	45.9500	0.92154	0.13812	-0.11154	-0.34531 
112.507	19.3634	-6.3391	-42.1545	45.9300	0.92172	0.13705	-0.11127	-0.34531 
112.523	19.2151	-6.3556	-42.1436	45.9500	0.92194	0.13583	-0.11093	-0.34531 
112.538	19.0503	-6.3721	-42.1216	45.9600	0.92218	0.13449	-0.11053	-0.34528 
112.538	18.8361	-6.3776	-42.0996	45.9600	0.92252	0.13275	-0.10992	-0.34528 
112.554	18.5889	-6.3776	-42.0721	45.9500	0.92288	0.13080	-0.10916	-0.34531 
112.570	18.2922	-6.3556	-42.0337	45.9400	0.92331	0.12851	-0.10803	-0.34531 
112.570	17.9681	-6.3171	-41.9897	45.9600	0.92380	0.12604	-0.10669	-0.34534 
112.585	17.6056	-6.2567	-41.9348	45.9400	0.92438	0.12338	-0.10504	-0.34531 
112.585	17.2211	-6.1853	-41.8744	45.9600	0.92496	0.12057	-0.10327	-0.34525 
112.601	16.8201	-6.1304	-41.8085	45.9500	0.92557	0.11755	-0.10153	-0.34515 
112.616	16.3696	-6.1084	-41.7371	45.9400	0.92624	0.11404	-0.09991	-0.34500 
112.616	15.8917	-6.1139	-41.6656	45.9500	0.92694	0.11023	-0.09848	-0.34482 
112.632	15.4138	-6.1414	-41.5942	45.9500	0.92758	0.10635	-0.09720	-0.34464 
112.648	14.9414	-6.1853	-41.5283	45.9500	0.92822	0.10242	-0.09607	-0.34442 
112.663	14.4745	-6.2732	-41.4624	45.9500	0.92883	0.09842	-0.09528	-0.34421 
112.710	14.0350	-6.3885	-41.4020	45.9500	0.92938	0.09457	-0.09485	-0.34393 
112.710	13.6340	-6.5149	-41.3361	45.9600	0.92987	0.09097	-0.09460	-0.34360 
112.710	13.2880	-6.6357	-41.2811	45.9600	0.93030	0.08783	-0.09454	-0.34326 
112.726	13.0518	-6.7346	-41.2262	45.9700	0.93063	0.08563	-0.09457	-0.34293 
112.726	12.9254	-6.7950	-41.1877	45.9500	0.93085	0.08447	-0.09467	-0.34262 
112.726	12.8705	-6.8390	-41.1493	45.9300	0.93097	0.08389	-0.09482	-0.34235 
112.726	12.8595	-6.8665	-41.1273	45.9300	0.93106	0.08377	-0.09497	-0.34210 
112.726	12.9034	-6.8719	-41.1053	45.9400	0.93109	0.08411	-0.09515	-0.34192 
112.741	12.9968	-6.8829	-41.0944	45.9400	0.93106	0.08484	-0.09552	-0.34174 
112.757	13.1342	-6.8994	-41.0779	45.9400	0.93100	0.08591	-0.09607	-0.34149 
112.757	13.3319	-6.9324	-41.0504	45.9500	0.93091	0.08746	-0.09686	-0.34103 
112.788	13.6505	-6.9763	-40.9845	45.9500	0.93088	0.08997	-0.09814	-0.34018 
112.788	14.0131	-7.0313	-40.9186	45.9400	0.93076	0.09280	-0.09961	-0.33929 
112.804	14.3866	-7.0917	-40.8636	45.9500	0.93060	0.09567	-0.10114	-0.33844 
112.819	14.7546	-7.1631	-40.8197	45.9600	0.93042	0.09848	-0.10278	-0.33768 
112.819	15.1117	-7.2675	-40.8032	45.9700	0.93015	0.10107	-0.10464	-0.33707 
112.835	15.4413	-7.3828	-40.8142	45.9600	0.92981	0.10336	-0.10657	-0.33673 
112.835	15.7489	-7.5037	-40.8472	45.9500	0.92941	0.10553	-0.10846	-0.33652 
112.850	16.0510	-7.6135	-40.8911	45.9400	0.92899	0.10757	-0.11029	-0.33643 
112.866	16.3586	-7.7179	-40.9515	45.9700	0.92853	0.10968	-0.11206	-0.33649 
112.897	16.6608	-7.7948	-41.0175	45.9400	0.92801	0.11182	-0.11362	-0.33664 
112.897	16.9629	-7.8552	-41.0889	45.9400	0.92749	0.11401	-0.11508	-0.33682 
112.897	17.2925	-7.9047	-41.1603	45.9500	0.92697	0.11642	-0.11655	-0.33698 
112.913	17.7045	-7.9486	-41.2317	45.9500	0.92633	0.11960	-0.11816	-0.33707 
112.913	18.1824	-7.9651	-41.2976	45.9600	0.92563	0.12329	-0.11978	-0.33710 
112.913	18.7317	-7.9321	-41.3416	45.9500	0.92490	0.12778	-0.12119	-0.33694 
112.928	19.3030	-7.8717	-41.3800	45.9500	0.92413	0.13257	-0.12244	-0.33670 
112.928	19.8962	-7.8113	-41.4075	45.9700	0.92337	0.13751	-0.12369	-0.33640 
112.944	20.4840	-7.7454	-41.4349	45.9700	0.92255	0.14243	-0.12494	-0.33609 
112.960	21.0718	-7.6904	-41.4734	45.9600	0.92169	0.14731	-0.12625	-0.33585 
112.960	21.6595	-7.6300	-41.5173	45.9500	0.92081	0.15213	-0.12759	-0.33566 
112.975	22.2198	-7.5586	-41.5723	45.9600	0.91986	0.15680	-0.12872	-0.33560 
112.991	22.7527	-7.4817	-41.6327	45.9600	0.91895	0.16122	-0.12973	-0.33563 
112.991	23.2526	-7.4158	-41.6931	45.9600	0.91806	0.16537	-0.13077	-0.33566 
113.006	23.7305	-7.3499	-41.7480	45.9600	0.91718	0.16937	-0.13174	-0.33566 
113.006	24.2084	-7.2894	-41.7920	45.9500	0.91635	0.17334	-0.13272	-0.33557 
113.022	24.6918	-7.2235	-41.8250	45.9500	0.91550	0.17737	-0.13367	-0.33542 
113.038	25.2081	-7.1466	-41.8579	45.9600	0.91458	0.18170	-0.13461	-0.33524 
113.038	25.7465	-7.0587	-41.8854	45.9600	0.91360	0.18625	-0.13553	-0.33499 
113.053	26.3068	-6.9598	-41.9073	45.9500	0.91260	0.19098	-0.13647	-0.33469 
113.100	26.8616	-6.8774	-41.9348	45.9400	0.91156	0.19565	-0.13748	-0.33441 
113.100	27.4109	-6.8060	-41.9568	45.9700	0.91052	0.20020	-0.13855	-0.33408 
113.100	27.9327	-6.7511	-41.9897	45.9700	0.90952	0.20450	-0.13968	-0.33380 
113.100	28.4106	-6.7072	-42.0227	45.9600	0.90854	0.20834	-0.14081	-0.33359 
113.116	28.8171	-6.6852	-42.0612	45.9600	0.90768	0.21161	-0.14188	-0.33344 
113.116	29.1138	-6.6742	-42.0941	45.9400	0.90701	0.21393	-0.14273	-0.33337 
113.131	29.3390	-6.6797	-42.1271	45.9400	0.90649	0.21567	-0.14346	-0.33334 
113.147	29.4763	-6.6962	-42.1545	45.9400	0.90616	0.21667	-0.14407	-0.33331 
113.147	29.5917	-6.7291	-42.1710	45.9500	0.90591	0.21744	-0.14465	-0.33328 
113.147	29.6960	-6.7621	-42.1930	45.9700	0.90567	0.21814	-0.14529	-0.33319 
113.162	29.8114	-6.8060	-42.2095	45.9800	0.90543	0.21887	-0.14597	-0.33310 
113.178	29.9377	-6.8610	-42.2314	45.9600	0.90512	0.21970	-0.14685	-0.33298 
113.178	30.0806	-6.9269	-42.2589	45.9400	0.90482	0.22058	-0.14780	-0.33286 
113.194	30.2399	-6.9873	-42.2864	45.9500	0.90442	0.22162	-0.14880	-0.33276 
113.209	30.4156	-7.0367	-42.3193	45.9500	0.90402	0.22278	-0.14975	-0.33264 
113.209	30.5969	-7.0752	-42.3523	45.9500	0.90356	0.22406	-0.15067	-0.33258 
113.225	30.7782	-7.0972	-42.3798	45.9500	0.90314	0.22537	-0.15140	-0.33249 
113.225	30.9540	-7.1082	-42.3962	45.9500	0.90274	0.22668	-0.15204	-0.33240 
113.240	31.1243	-7.1191	-42.4072	45.9600	0.90237	0.22800	-0.15265	-0.33224 
113.256	31.2946	-7.1356	-42.4182	45.9600	0.90201	0.22925	-0.15329	-0.33206 
113.272	31.4703	-7.1576	-42.4292	45.9400	0.90164	0.23059	-0.15399	-0.33185 
113.272	31.6681	-7.1796	-42.4347	45.9500	0.90125	0.23206	-0.15472	-0.33157 
113.303	31.8768	-7.1960	-42.4402	45.9500	0.90082	0.23364	-0.15543	-0.33127 
113.303	32.0911	-7.2070	-42.4402	45.9500	0.90036	0.23526	-0.15616	-0.33099 
113.318	32.3053	-7.2125	-42.4457	45.9700	0.89990	0.23694	-0.15686	-0.33072 
113.318	32.5470	-7.2125	-42.4457	45.9600	0.89941	0.23880	-0.15756	-0.33038 
113.334	32.7942	-7.2070	-42.4402	45.9600	0.89890	0.24078	-0.15820	-0.33002 
113.334	33.0469	-7.1960	-42.4347	45.9500	0.89838	0.24283	-0.15884	-0.32962 
113.334	33.3325	-7.1960	-42.4292	45.9500	0.89780	0.24509	-0.15964	-0.32919 
113.365	33.5193	-7.2180	-42.4512	45.9500	0.89734	0.24643	-0.16040	-0.32904 
113.365	33.7006	-7.2565	-42.4677	45.9600	0.89691	0.24771	-0.16125	-0.32883 
113.365	33.8763	-7.3059	-42.4896	45.9600	0.89651	0.24890	-0.16217	-0.32861 
113.396	34.0356	-7.3718	-42.5061	45.9600	0.89612	0.24988	-0.16318	-0.32837 
113.396	34.2114	-7.4323	-42.5226	45.9700	0.89572	0.25107	-0.16418	-0.32809 
113.396	34.4147	-7.4817	-42.5391	45.9700	0.89526	0.25247	-0.16516	-0.32779 
113.412	34.6399	-7.5037	-42.5500	45.9600	0.89474	0.25412	-0.16602	-0.32751 
113.412	34.9036	-7.5037	-42.5555	45.9700	0.89413	0.25620	-0.16678	-0.32715 
113.428	35.1782	-7.4817	-42.5555	45.9600	0.89349	0.25839	-0.16742	-0.32681 
113.459	35.4419	-7.4707	-42.5610	45.9500	0.89288	0.26050	-0.16806	-0.32651 
113.459	35.6781	-7.4707	-42.5720	45.9400	0.89230	0.26233	-0.16879	-0.32623 
113.474	35.8704	-7.5037	-42.5885	45.9500	0.89185	0.26370	-0.16962	-0.32599 
113.474	36.0406	-7.5531	-42.6105	45.9500	0.89142	0.26483	-0.17053	-0.32574 
113.474	36.1945	-7.6135	-42.6270	45.9500	0.89102	0.26581	-0.17148	-0.32550 
113.506	36.3483	-7.6740	-42.6434	45.9400	0.89066	0.26675	-0.17242	-0.32523 
113.521	36.5021	-7.7344	-42.6599	45.9500	0.89029	0.26776	-0.17334	-0.32495 
113.521	36.6559	-7.7948	-42.6709	45.9600	0.88992	0.26874	-0.17426	-0.32468 
113.521	36.8207	-7.8387	-42.6929	45.9600	0.88950	0.26984	-0.17511	-0.32443 
113.537	36.9800	-7.8772	-42.7094	45.9600	0.88910	0.27094	-0.17590	-0.32422 
113.537	37.1448	-7.8992	-42.7313	45.9600	0.88864	0.27209	-0.17661	-0.32407 
113.552	37.3151	-7.9211	-42.7478	45.9600	0.88821	0.27335	-0.17728	-0.32388 
113.568	37.5018	-7.9376	-42.7588	45.9400	0.88773	0.27469	-0.17795	-0.32367 
113.568	37.7051	-7.9541	-42.7753	45.9400	0.88721	0.27621	-0.17868	-0.32339 
113.584	37.9248	-7.9651	-42.7863	45.9500	0.88666	0.27786	-0.17941	-0.32309 
113.599	38.1500	-7.9816	-42.7972	45.9500	0.88608	0.27954	-0.18021	-0.32278 
113.599	38.3807	-8.0035	-42.8082	45.9500	0.88550	0.28122	-0.18103	-0.32248 
113.615	38.6005	-8.0200	-42.8192	45.9400	0.88492	0.28287	-0.18182	-0.32217 
113.615	38.8092	-8.0365	-42.8357	45.9400	0.88437	0.28442	-0.18256	-0.32190 
113.630	39.0179	-8.0530	-42.8467	45.9500	0.88382	0.28592	-0.18332	-0.32162 
113.646	39.2267	-8.0640	-42.8632	45.9500	0.88327	0.28748	-0.18402	-0.32132 
113.662	39.4464	-8.0804	-42.8687	45.9500	0.88272	0.28912	-0.18475	-0.32101 
113.677	39.6826	-8.1024	-42.8741	45.9700	0.88211	0.29086	-0.18561	-0.32062 
113.677	39.9298	-8.1354	-42.8741	45.9600	0.88150	0.29266	-0.18655	-0.32013 
113.708	40.1990	-8.1628	-42.8741	45.9400	0.88083	0.29465	-0.18750	-0.31955 
113.708	40.4846	-8.1793	-42.8632	45.9500	0.88013	0.29678	-0.18842	-0.31897 
113.724	40.7922	-8.1738	-42.8522	45.9400	0.87936	0.29916	-0.18921	-0.31839 
113.724	41.1053	-8.1628	-42.8412	45.9500	0.87854	0.30164	-0.18997	-0.31784 
113.724	41.4240	-8.1409	-42.8302	45.9600	0.87772	0.30417	-0.19067	-0.31729 
113.740	41.7535	-8.1134	-42.8247	45.9500	0.87686	0.30679	-0.19131	-0.31677 
113.740	42.0831	-8.0859	-42.8137	45.9500	0.87598	0.30942	-0.19199	-0.31622 
113.755	42.4072	-8.0530	-42.8027	45.9500	0.87512	0.31201	-0.19263	-0.31567 
113.771	42.6984	-8.0365	-42.7917	45.9700	0.87433	0.31433	-0.19327	-0.31519 
113.771	42.9675	-8.0200	-42.7808	45.9600	0.87360	0.31647	-0.19385	-0.31470 
113.786	43.2202	-8.0090	-42.7753	45.9500	0.87292	0.31839	-0.19449	-0.31427 
113.802	43.4564	-8.0145	-42.7808	45.9500	0.87225	0.32016	-0.19513	-0.31390 
113.802	43.6816	-8.0310	-42.7698	45.9400	0.87164	0.32187	-0.19586	-0.31339 
113.802	43.9124	-8.0475	-42.7588	45.9300	0.87103	0.32358	-0.19656	-0.31287 
113.818	44.1431	-8.0585	-42.7533	45.9400	0.87042	0.32532	-0.19727	-0.31235 
113.833	44.3793	-8.0695	-42.7368	45.9400	0.86978	0.32712	-0.19797	-0.31180 
113.833	44.6320	-8.0804	-42.7203	45.9500	0.86914	0.32898	-0.19867	-0.31122 
113.849	44.8737	-8.0859	-42.7094	45.9600	0.86847	0.33084	-0.19937	-0.31064 
113.864	45.1208	-8.1024	-42.6984	45.9500	0.86780	0.33267	-0.20010	-0.31012 
113.880	45.3680	-8.1189	-42.6984	45.9600	0.86710	0.33450	-0.20090	-0.30960 
113.880	45.6262	-8.1409	-42.6984	45.9500	0.86633	0.33636	-0.20175	-0.30908 
113.911	45.8679	-8.1683	-42.7039	45.9500	0.86566	0.33810	-0.20264	-0.30859 
113.911	46.0876	-8.2013	-42.7039	45.9400	0.86502	0.33963	-0.20349	-0.30814 
113.927	46.2634	-8.2397	-42.7148	45.9400	0.86447	0.34085	-0.20425	-0.30777 
113.927	46.4227	-8.2892	-42.7313	45.9500	0.86401	0.34186	-0.20508	-0.30740 
113.927	46.5875	-8.3386	-42.7478	45.9500	0.86349	0.34296	-0.20593	-0.30707 
113.942	46.7743	-8.3826	-42.7533	45.9500	0.86295	0.34418	-0.20679	-0.30664 
113.958	46.9775	-8.4155	-42.7588	45.9500	0.86237	0.34561	-0.20758	-0.30618 
113.958	47.1753	-8.4375	-42.7588	45.9600	0.86179	0.34705	-0.20828	-0.30573 
113.974	47.3621	-8.4705	-42.7533	45.9400	0.86124	0.34830	-0.20898	-0.30530 
113.974	47.5159	-8.5144	-42.7588	45.9500	0.86078	0.34937	-0.20975	-0.30487 
114.005	47.6477	-8.5803	-42.7643	45.9600	0.86041	0.35013	-0.21060	-0.30447 
114.005	47.7740	-8.6517	-42.7808	45.9700	0.86005	0.35080	-0.21149	-0.30411 
114.020	47.8949	-8.7177	-42.7972	45.9600	0.85968	0.35150	-0.21234	-0.30374 
114.036	48.0267	-8.7781	-42.8137	45.9600	0.85928	0.35223	-0.21320	-0.30341 
114.036	48.1696	-8.8330	-42.8247	45.9600	0.85886	0.35312	-0.21402	-0.30304 
114.052	48.3398	-8.8879	-42.8302	45.9700	0.85834	0.35422	-0.21487	-0.30258 
114.067	48.5211	-8.9484	-42.8357	45.9600	0.85782	0.35535	-0.21579	-0.30206 
114.083	48.7079	-9.0033	-42.8412	45.9700	0.85727	0.35660	-0.21674	-0.30151 
114.083	48.9111	-9.0582	-42.8412	45.9500	0.85669	0.35794	-0.21765	-0.30096 
114.083	49.1144	-9.1077	-42.8412	45.9600	0.85608	0.35928	-0.21854	-0.30038 
114.083	49.3066	-9.1571	-42.8412	45.9600	0.85550	0.36057	-0.21942	-0.29987 
114.114	49.4879	-9.2175	-42.8467	45.9400	0.85495	0.36172	-0.22034	-0.29932 
114.130	49.6472	-9.2834	-42.8467	45.9600	0.85449	0.36273	-0.22122	-0.29880 
114.130	49.8010	-9.3439	-42.8577	45.9600	0.85403	0.36365	-0.22211	-0.29834 
114.130	49.9438	-9.3988	-42.8632	45.9500	0.85361	0.36450	-0.22290	-0.29791 
114.145	50.0812	-9.4482	-42.8687	45.9500	0.85318	0.36536	-0.22363	-0.29752 
114.145	50.2075	-9.4977	-42.8741	45.9500	0.85281	0.36615	-0.22433	-0.29712 
114.161	50.3394	-9.5471	-42.8851	45.9500	0.85242	0.36694	-0.22507	-0.29675 
114.176	50.4712	-9.5966	-42.8906	45.9700	0.85199	0.36774	-0.22577	-0.29636 
114.176	50.5920	-9.6460	-42.8961	45.9500	0.85162	0.36850	-0.22644	-0.29596 
114.192	50.6964	-9.6899	-42.8961	45.9600	0.85132	0.36914	-0.22702	-0.29559 
114.192	50.7898	-9.7284	-42.8906	45.9500	0.85107	0.36972	-0.22757	-0.29526 
114.208	50.8667	-9.7833	-42.8906	45.9600	0.85086	0.37012	-0.22812	-0.29489 
114.223	50.9381	-9.8383	-42.8906	45.9400	0.85068	0.37045	-0.22873	-0.29456 
114.223	51.0040	-9.8987	-42.8906	45.9400	0.85049	0.37076	-0.22934	-0.29416 
114.239	51.0754	-9.9646	-42.8906	45.9400	0.85031	0.37109	-0.22998	-0.29379 
114.254	51.1469	-10.0195	-42.8906	45.9700	0.85013	0.37146	-0.23056	-0.29343 
114.270	51.2183	-10.0690	-42.8851	45.9700	0.84995	0.37186	-0.23108	-0.29306 
114.270	51.3007	-10.1019	-42.8796	45.9400	0.84973	0.37231	-0.23151	-0.29272 
114.286	51.3721	-10.1294	-42.8741	45.9400	0.84952	0.37277	-0.23184	-0.29245 
114.286	51.4215	-10.1459	-42.8741	45.9500	0.84940	0.37308	-0.23212	-0.29227 
114.317	51.4545	-10.1678	-42.8741	45.9500	0.84927	0.37326	-0.23236	-0.29214 
114.332	51.4545	-10.1843	-42.8796	45.9600	0.84927	0.37323	-0.23251	-0.29211 
114.332	51.4325	-10.2063	-42.8906	45.9500	0.84933	0.37296	-0.23264	-0.29214 
114.332	51.3831	-10.2283	-42.8906	45.9600	0.84952	0.37253	-0.23267	-0.29221 
114.348	51.3226	-10.2448	-42.8961	45.9600	0.84973	0.37201	-0.23260	-0.29227 
114.364	51.2512	-10.2612	-42.8961	45.9600	0.84995	0.37143	-0.23257	-0.29236 
114.364	51.1798	-10.2832	-42.8961	45.9600	0.85019	0.37085	-0.23254	-0.29242 
114.379	51.1084	-10.3107	-42.8961	45.9500	0.85046	0.37021	-0.23254	-0.29248 
114.395	51.0315	-10.3271	-42.8961	45.9500	0.85071	0.36957	-0.23251	-0.29257 
114.395	50.9546	-10.3436	-42.8961	45.9500	0.85098	0.36899	-0.23239	-0.29263 
114.410	50.8942	-10.3381	-42.8906	45.9700	0.85117	0.36856	-0.23221	-0.29276 
114.410	50.8337	-10.3326	-42.8906	45.9700	0.85138	0.36810	-0.23199	-0.29291 
114.426	50.7733	-10.3271	-42.8906	45.9700	0.85156	0.36768	-0.23181	-0.29303 
114.426	50.7239	-10.3271	-42.8906	45.9700	0.85172	0.36731	-0.23169	-0.29312 
114.442	50.6909	-10.3271	-42.8906	45.9500	0.85181	0.36707	-0.23163	-0.29321 
114.457	50.6689	-10.3271	-42.8906	45.9500	0.85190	0.36688	-0.23157	-0.29324 
114.473	50.6470	-10.3326	-42.8851	45.9600	0.85199	0.36676	-0.23151	-0.29321 
114.473	50.6360	-10.3491	-42.8741	45.9500	0.85205	0.36664	-0.23154	-0.29312 
114.473	50.6525	-10.3766	-42.8467	45.9500	0.85208	0.36670	-0.23172	-0.29279 
114.488	50.6799	-10.4095	-42.8192	45.9500	0.85208	0.36688	-0.23193	-0.29239 
114.520	50.7019	-10.4480	-42.7753	45.9500	0.85214	0.36703	-0.23215	-0.29190 
114.520	50.7239	-10.4865	-42.7258	45.9600	0.85223	0.36713	-0.23230	-0.29132 
114.535	50.7294	-10.5249	-42.6819	45.9500	0.85236	0.36716	-0.23245	-0.29086 
114.535	50.7349	-10.5469	-42.6434	45.9500	0.85248	0.36719	-0.23248	-0.29044 
114.535	50.7349	-10.5579	-42.5940	45.9500	0.85257	0.36725	-0.23245	-0.29007 
114.551	50.7458	-10.5524	-42.5446	45.9600	0.85266	0.36746	-0.23227	-0.28970 
114.551	50.7623	-10.5084	-42.4896	45.9700	0.85272	0.36786	-0.23181	-0.28940 
114.566	50.7678	-10.4535	-42.4182	45.9700	0.85287	0.36819	-0.23117	-0.28909 
114.582	50.7458	-10.3931	-42.3413	45.9700	0.85309	0.36838	-0.23044	-0.28876 
114.582	50.6909	-10.3326	-42.2534	45.9500	0.85345	0.36832	-0.22958	-0.28845 
114.598	50.5756	-10.2887	-42.1765	45.9600	0.85397	0.36777	-0.22876	-0.28824 
114.613	50.3998	-10.2502	-42.0996	45.9800	0.85471	0.36673	-0.22775	-0.28818 
114.613	50.1746	-10.2063	-42.0172	45.9700	0.85562	0.36533	-0.22662	-0.28818 
114.629	49.8889	-10.1624	-41.9348	45.9700	0.85669	0.36349	-0.22534	-0.28830 
114.629	49.4934	-10.1569	-41.8579	45.9800	0.85812	0.36075	-0.22406	-0.28851 
114.660	49.1144	-10.1074	-41.6492	45.9600	0.85983	0.35843	-0.22208	-0.28784 
114.676	48.6365	-10.0140	-41.3141	45.9600	0.86209	0.35577	-0.21915	-0.28662 
114.676	47.9883	-9.9481	-40.9296	45.9600	0.86499	0.35184	-0.21585	-0.28519 
114.691	47.3511	-9.9207	-40.6384	45.9500	0.86765	0.34766	-0.21320	-0.28430 
114.722	46.6315	-9.9097	-40.4462	45.9500	0.87030	0.34259	-0.21075	-0.28418 
114.722	45.8405	-9.9261	-40.2869	45.9600	0.87305	0.33679	-0.20844	-0.28436 
114.722	44.9835	-9.9481	-40.1440	45.9600	0.87592	0.33044	-0.20605	-0.28473 
114.738	43.9673	-10.0085	-40.0177	45.9600	0.87915	0.32272	-0.20364	-0.28540 
114.738	42.8632	-10.0800	-39.8749	45.9700	0.88260	0.31424	-0.20102	-0.28601 
114.738	41.6821	-10.1294	-39.7485	45.9600	0.88614	0.30524	-0.19809	-0.28693 
114.754	40.4517	-10.1678	-39.6222	45.9500	0.88968	0.29578	-0.19498	-0.28796 
114.754	39.1498	-10.2063	-39.5013	45.9400	0.89331	0.28577	-0.19165	-0.28906 
114.769	37.8259	-10.2557	-39.3750	45.9400	0.89688	0.27551	-0.18839	-0.29013 
114.769	36.5076	-10.3052	-39.2432	45.9400	0.90033	0.26520	-0.18512	-0.29111 
114.785	35.1727	-10.3601	-39.1223	45.9500	0.90369	0.25473	-0.18185	-0.29218 
114.800	33.8214	-10.4205	-39.0070	45.9500	0.90692	0.24405	-0.17862	-0.29324 
